longitude,latitude,total_rooms,median_income,ocean_proximity,median_house_value
-118.54,34.28,7665,10.8805,<1H OCEAN,500001
-118.54,34.3,4423,8.2159,<1H OCEAN,376200
-118.57,34.29,6995,7.0808,<1H OCEAN,341200
-118.45,34.28,1527,3.5714,<1H OCEAN,152000
-118.46,34.28,1663,5.5931,<1H OCEAN,217600
-118.47,34.27,1549,5.1408,<1H OCEAN,222900
-118.48,34.28,2132,5.3107,<1H OCEAN,227100
-118.48,34.28,1511,5.5608,<1H OCEAN,226700
-118.47,34.27,1444,2.7353,<1H OCEAN,192400
-118.47,34.27,1150,5.741,<1H OCEAN,220600
-118.48,34.27,1231,4.9323,<1H OCEAN,223700
-118.48,34.27,2649,4.9955,<1H OCEAN,216800
-118.45,34.27,1194,3.705,<1H OCEAN,185800
-118.45,34.27,1579,5.1296,<1H OCEAN,195900
-118.46,34.27,1576,4.8015,<1H OCEAN,179700
-118.46,34.27,1865,2.6193,<1H OCEAN,172300
-118.44,34.27,1111,3.5347,<1H OCEAN,158100
-118.44,34.27,1701,3.3603,<1H OCEAN,142400
-118.45,34.26,1724,4.8359,<1H OCEAN,195600
-118.45,34.25,1453,4.3839,<1H OCEAN,204600
-118.45,34.26,1637,4.175,<1H OCEAN,209600
-118.46,34.26,1358,5.0947,<1H OCEAN,210300
-118.46,34.26,1394,4.9485,<1H OCEAN,217100
-118.46,34.25,2202,4.2143,<1H OCEAN,224200
-118.46,34.25,2217,3.6989,<1H OCEAN,208600
-118.47,34.26,1300,3.8875,<1H OCEAN,199200
-118.47,34.26,1898,5.5792,<1H OCEAN,218400
-118.48,34.26,1770,5.749,<1H OCEAN,238000
-118.49,34.26,2722,4.6591,<1H OCEAN,239900
-118.47,34.25,1732,4.1492000000000004,<1H OCEAN,195700
-118.48,34.25,1951,5.1619,<1H OCEAN,195300
-118.48,34.25,1442,4.9688,<1H OCEAN,216900
-118.48,34.25,1865,5.1068,<1H OCEAN,223300
-118.49,34.25,2088,4.3333,<1H OCEAN,232900
-118.49,34.27,4877,5.5714,<1H OCEAN,225900
-118.49,34.27,3047,4.58,<1H OCEAN,236200
-118.5,34.27,2235,4.869,<1H OCEAN,221600
-118.51,34.28,3580,5.4065,<1H OCEAN,243800
-118.52,34.28,1975,7.8193,<1H OCEAN,379600
-118.51,34.27,3787,4.055,<1H OCEAN,222500
-118.51,34.27,2276,4.1042,<1H OCEAN,252100
-118.52,34.27,3204,5.5649,<1H OCEAN,271200
-118.53,34.27,1931,5.3847,<1H OCEAN,329200
-118.53,34.26,3674,8.176,<1H OCEAN,308400
-118.54,34.26,5303,5.6912,<1H OCEAN,311800
-118.54,34.27,2309,6.7415,<1H OCEAN,348200
-118.53,34.27,1927,5.634,<1H OCEAN,320500
-118.54,34.26,4960,10.9052,<1H OCEAN,500001
-118.55,34.26,4018,8.203,<1H OCEAN,445400
-118.55,34.27,4919,8.1356,<1H OCEAN,352800
-118.5,34.26,2831,4.8316,<1H OCEAN,237300
-118.52,34.26,8850,3.7816,<1H OCEAN,254200
-118.51,34.26,2472,5.5433,<1H OCEAN,332500
-118.52,34.25,7849,4.6625,<1H OCEAN,290900
-118.49,34.26,8389,3.5497,<1H OCEAN,261300
-118.49,34.25,4054,5,<1H OCEAN,258000
-118.57,34.27,7384,9.6047,<1H OCEAN,500001
-118.59,34.26,8146,7.167,<1H OCEAN,357100
-118.61,34.24,5406,6.0137,<1H OCEAN,375900
-118.63,34.24,4759,4.8333,<1H OCEAN,277200
-118.62,34.26,10860,6.3249,<1H OCEAN,262100
-118.6,34.26,6154,5.6392,<1H OCEAN,271500
-118.61,34.25,8295,5.5111,<1H OCEAN,276600
-118.63,34.22,1376,6.5146,<1H OCEAN,277600
-118.64,34.22,2762,6.8643,<1H OCEAN,333700
-118.66,34.23,897,6.1288,<1H OCEAN,350000
-118.61,34.23,3727,6.1419,<1H OCEAN,327300
-118.61,34.22,5256,7.3252,<1H OCEAN,333700
-118.6,34.23,8866,3.2564,<1H OCEAN,230300
-118.59,34.23,6592,3.0347,<1H OCEAN,254500
-118.56,34.25,1962,8.565,<1H OCEAN,500001
-118.56,34.24,2980,8.1714,<1H OCEAN,500001
-118.57,34.25,5098,5.6149,<1H OCEAN,273100
-118.58,34.24,3239,3.2426,<1H OCEAN,236900
-118.59,34.25,9716,3.6231,<1H OCEAN,193300
-118.57,34.25,4679,8.7471,<1H OCEAN,419900
-118.58,34.25,4883,5.521,<1H OCEAN,280800
-118.56,34.23,3215,5.5126,<1H OCEAN,248400
-118.56,34.23,2406,4.6944,<1H OCEAN,221800
-118.57,34.23,3275,4.9676,<1H OCEAN,221900
-118.58,34.23,3907,4.1023,<1H OCEAN,230200
-118.59,34.23,4407,3.4091,<1H OCEAN,168800
-118.58,34.23,1917,4.8929,<1H OCEAN,234900
-118.58,34.22,1969,4.875,<1H OCEAN,230400
-118.59,34.22,6015,4.0077,<1H OCEAN,229000
-118.51,34.25,4338,8.8612,<1H OCEAN,500001
-118.51,34.24,5297,8.6454,<1H OCEAN,483500
-118.51,34.23,3324,7.2772,<1H OCEAN,477200
-118.52,34.24,3218,3.0926,<1H OCEAN,418500
-118.52,34.23,1471,8.3841,<1H OCEAN,472200
-118.53,34.25,6331,3.3892,<1H OCEAN,323100
-118.54,34.24,4631,3.0977,<1H OCEAN,264000
-118.53,34.24,2718,2.9076,<1H OCEAN,275300
-118.54,34.23,3422,4.375,<1H OCEAN,232900
-118.53,34.23,2131,3.2404,<1H OCEAN,230400
-118.54,34.25,2639,6.2788,<1H OCEAN,322200
-118.55,34.24,5751,4.3458,<1H OCEAN,407500
-118.55,34.23,4409,2.8727,<1H OCEAN,245100
-118.51,34.23,4580,4.7926,<1H OCEAN,454400
-118.52,34.22,4617,3.2289,<1H OCEAN,318100
-118.53,34.23,4039,3.0321,<1H OCEAN,240000
-118.54,34.22,2193,3.6187,<1H OCEAN,211600
-118.54,34.23,1753,4.125,<1H OCEAN,241400
-118.45,34.25,2094,5.2801,<1H OCEAN,212300
-118.46,34.24,5363,3.8583,<1H OCEAN,170700
-118.47,34.25,2692,4.5417,<1H OCEAN,238900
-118.47,34.24,2405,2.3111,<1H OCEAN,255400
-118.48,34.24,2621,6.6537,<1H OCEAN,267600
-118.49,34.25,2871,5.0232,<1H OCEAN,253900
-118.49,34.24,2707,5.2939,<1H OCEAN,244200
-118.49,34.24,1971,6.0965,<1H OCEAN,262300
-118.5,34.25,2333,4.8164,<1H OCEAN,241100
-118.5,34.25,2411,6.155,<1H OCEAN,257300
-118.5,34.24,2634,5.9401,<1H OCEAN,315300
-118.5,34.23,3082,4.5167,<1H OCEAN,319000
-118.49,34.23,4373,5.2668,<1H OCEAN,242300
-118.49,34.22,1756,5.0325,<1H OCEAN,238200
-118.47,34.23,8350,2.5008,<1H OCEAN,160000
-118.48,34.23,1963,4.7583,<1H OCEAN,258600
-118.48,34.23,1762,6.5268,<1H OCEAN,273100
-118.48,34.23,3354,4.5484,<1H OCEAN,239900
-118.46,34.23,4609,2.7121,<1H OCEAN,169400
-118.46,34.23,6338,3.0187,<1H OCEAN,154600
-118.43,34.25,921,3.4514,<1H OCEAN,151900
-118.42,34.24,1181,4.7228,<1H OCEAN,183800
-118.43,34.24,1488,4.0208,<1H OCEAN,171400
-118.42,34.24,1507,4.5833,<1H OCEAN,177200
-118.41,34.23,1026,4.5909,<1H OCEAN,179200
-118.41,34.24,490,3.125,<1H OCEAN,175900
-118.44,34.26,1102,4.0792,<1H OCEAN,165100
-118.44,34.26,1077,3.9167,<1H OCEAN,153900
-118.43,34.25,2433,3.6384,<1H OCEAN,159300
-118.44,34.26,325,5.5124,<1H OCEAN,174300
-118.44,34.25,1583,3.7,<1H OCEAN,176000
-118.45,34.25,2143,3.9833,<1H OCEAN,162500
-118.45,34.24,9053,3.5082,<1H OCEAN,136500
-118.45,34.23,5738,2.3584,<1H OCEAN,157600
-118.45,34.24,3299,3.0865,<1H OCEAN,205900
-118.44,34.25,1121,4.8958,<1H OCEAN,173700
-118.43,34.24,1416,3.7143,<1H OCEAN,178700
-118.43,34.24,1488,4.4688,<1H OCEAN,182500
-118.44,34.24,1660,4.095,<1H OCEAN,184000
-118.44,34.24,2344,3.725,<1H OCEAN,178200
-118.42,34.23,2478,5.6629,<1H OCEAN,186700
-118.42,34.22,1807,5.3767,<1H OCEAN,233000
-118.43,34.23,2049,4.4432,<1H OCEAN,181500
-118.43,34.24,1379,4.6827,<1H OCEAN,183800
-118.42,34.23,1550,4.5375,<1H OCEAN,189000
-118.43,34.23,1225,3.4013,<1H OCEAN,176500
-118.43,34.23,1737,3.9615,<1H OCEAN,173700
-118.43,34.24,1279,4.0057,<1H OCEAN,172700
-118.44,34.23,1730,4.0368,<1H OCEAN,183100
-118.43,34.22,1588,3.66,<1H OCEAN,184600
-118.44,34.22,1030,3.8083,<1H OCEAN,183800
-118.44,34.22,1529,3.325,<1H OCEAN,178200
-118.44,34.23,2257,4.5278,<1H OCEAN,181800
-118.46,34.22,2288,2.6299,<1H OCEAN,170700
-118.46,34.22,1500,3.9625,<1H OCEAN,168200
-118.46,34.22,2057,2.871,<1H OCEAN,184400
-118.45,34.22,3442,2.0699,<1H OCEAN,183000
-118.45,34.23,4393,2.5833,<1H OCEAN,183700
-118.45,34.22,2609,2.7714,<1H OCEAN,185700
-118.46,34.23,9902,2.585,<1H OCEAN,145400
-118.44,34.22,1191,3.4612,<1H OCEAN,178800
-118.44,34.21,1665,4.8703,<1H OCEAN,185100
-118.44,34.21,1440,2.875,<1H OCEAN,168600
-118.44,34.22,1582,2.825,<1H OCEAN,168600
-118.43,34.22,2300,4.2656,<1H OCEAN,233700
-118.43,34.21,3667,2.425,<1H OCEAN,175500
-118.43,34.22,1372,3.6618,<1H OCEAN,187300
-118.4,34.22,1220,3.6442,<1H OCEAN,186300
-118.4,34.21,2453,2.9803,<1H OCEAN,191500
-118.41,34.21,2215,4.0167,<1H OCEAN,193200
-118.4,34.21,972,4.8194,<1H OCEAN,181300
-118.4,34.22,2557,3.6591,<1H OCEAN,183800
-118.4,34.23,1404,4.0049,<1H OCEAN,190000
-118.38,34.25,983,4.8816,<1H OCEAN,231500
-118.37,34.24,1283,4.1121,<1H OCEAN,229200
-118.37,34.23,1444,3.6,<1H OCEAN,164600
-118.37,34.22,1787,3.5521,<1H OCEAN,151500
-118.38,34.24,125,1.3594,<1H OCEAN,158300
-118.4,34.24,2552,4.775,<1H OCEAN,179500
-118.39,34.23,3405,3.0083,<1H OCEAN,181900
-118.39,34.23,1193,2.1518,<1H OCEAN,161600
-118.4,34.23,1643,4.1181,<1H OCEAN,172700
-118.41,34.21,2830,5.35,<1H OCEAN,210500
-118.41,34.21,1789,5.592,<1H OCEAN,239900
-118.39,34.22,712,3.695,<1H OCEAN,165200
-118.39,34.22,1790,5.0818,<1H OCEAN,186800
-118.39,34.21,1869,3.6845,<1H OCEAN,178500
-118.39,34.21,2807,2.6667,<1H OCEAN,172400
-118.38,34.22,1176,2.375,<1H OCEAN,177700
-118.38,34.21,1468,3.7708,<1H OCEAN,170600
-118.38,34.21,1981,3.0833,<1H OCEAN,179100
-118.42,34.22,3004,4.1857,<1H OCEAN,198600
-118.42,34.21,2893,5.1586,<1H OCEAN,237400
-118.42,34.2,161,1,<1H OCEAN,187500
-118.42,34.23,1531,5.6687,<1H OCEAN,207300
-118.37,34.21,1392,3.1563,<1H OCEAN,176400
-118.37,34.21,2080,4.2875,<1H OCEAN,176600
-118.37,34.21,2272,3.7143,<1H OCEAN,175700
-118.37,34.22,2127,2.9028,<1H OCEAN,174100
-118.38,34.22,362,2.2679,<1H OCEAN,150000
-118.36,34.23,2485,2.8333,<1H OCEAN,183200
-118.36,34.22,1512,3.7663,<1H OCEAN,160300
-118.35,34.22,1560,3.025,<1H OCEAN,154300
-118.36,34.21,337,1.8929,<1H OCEAN,152900
-118.38,34.21,715,3.8,<1H OCEAN,169500
-118.38,34.2,4138,3.0125,<1H OCEAN,181700
-118.39,34.2,2594,2.0348,<1H OCEAN,177200
-118.37,34.21,2034,3.7455,<1H OCEAN,159600
-118.37,34.2,2199,2.9861,<1H OCEAN,171800
-118.38,34.21,1363,2.3182,<1H OCEAN,171200
-118.37,34.2,1438,2.8917,<1H OCEAN,170400
-118.36,34.19,2921,4.1445,<1H OCEAN,176400
-118.36,34.18,1471,2.9583,<1H OCEAN,188700
-118.36,34.18,2233,2.8784,<1H OCEAN,194900
-118.37,34.18,1829,3.1629,<1H OCEAN,198900
-118.37,34.19,2890,2.6696,<1H OCEAN,185100
-118.39,34.19,2000,3.0491,<1H OCEAN,192000
-118.39,34.19,1875,2.0968,<1H OCEAN,162500
-118.39,34.2,2012,2.2234,<1H OCEAN,181300
-118.37,34.19,2924,2.1,<1H OCEAN,171600
-118.38,34.19,1434,2.4375,<1H OCEAN,176300
-118.38,34.2,993,2.4306,<1H OCEAN,187500
-118.4,34.2,4859,3.6875,<1H OCEAN,211900
-118.4,34.19,934,3.625,<1H OCEAN,181300
-118.4,34.2,2392,2.8424,<1H OCEAN,226400
-118.4,34.19,2180,3.0395,<1H OCEAN,191300
-118.41,34.19,1169,4.1429,<1H OCEAN,200000
-118.41,34.2,2734,3.5164,<1H OCEAN,217200
-118.42,34.2,3148,1.9549,<1H OCEAN,221500
-118.41,34.19,779,3.9792,<1H OCEAN,193800
-118.42,34.19,2622,3.338,<1H OCEAN,222500
-118.42,34.2,3201,2.2377,<1H OCEAN,231700
-118.43,34.2,3386,3.0221,<1H OCEAN,290100
-118.42,34.19,3353,2.2589,<1H OCEAN,269700
-118.42,34.19,3285,2.6165,<1H OCEAN,230800
-118.42,34.18,3760,3.1551,<1H OCEAN,225600
-118.42,34.18,2887,3.6745,<1H OCEAN,335500
-118.42,34.18,1323,3.3594,<1H OCEAN,202200
-118.43,34.18,2717,3.9099,<1H OCEAN,267500
-118.43,34.18,2417,3.8906,<1H OCEAN,282200
-118.42,34.18,1013,5.7143,<1H OCEAN,382400
-118.41,34.19,1106,3.6625,<1H OCEAN,190700
-118.41,34.18,1840,4.7171,<1H OCEAN,237900
-118.41,34.18,2008,3.0119,<1H OCEAN,262200
-118.41,34.19,1993,2.8021,<1H OCEAN,224600
-118.4,34.19,521,4.1125,<1H OCEAN,216700
-118.4,34.19,1631,3.6007,<1H OCEAN,261800
-118.4,34.18,3724,3.5711,<1H OCEAN,312700
-118.4,34.17,3588,3.4013,<1H OCEAN,286000
-118.39,34.19,3794,2.9982,<1H OCEAN,204200
-118.39,34.18,1957,2.9327,<1H OCEAN,240200
-118.39,34.17,3345,3.3516,<1H OCEAN,241500
-118.39,34.18,477,3.3906,<1H OCEAN,223800
-118.39,34.19,904,2.4167,<1H OCEAN,192900
-118.4,34.16,1176,2.3333,<1H OCEAN,364700
-118.4,34.16,1354,3.8056,<1H OCEAN,384700
-118.4,34.16,2638,4.2989,<1H OCEAN,364700
-118.41,34.16,3060,6.3703,<1H OCEAN,465800
-118.41,34.17,2027,4.692,<1H OCEAN,330900
-118.38,34.19,1308,2.7379,<1H OCEAN,181500
-118.38,34.18,2079,3.0061,<1H OCEAN,190800
-118.38,34.18,4834,2.1449,<1H OCEAN,165300
-118.38,34.18,1983,2.4792,<1H OCEAN,200000
-118.38,34.17,1588,2.8208,<1H OCEAN,238500
-118.39,34.17,1696,3.6563,<1H OCEAN,222400
-118.37,34.18,1608,2.9728,<1H OCEAN,190200
-118.37,34.18,1140,3.3958,<1H OCEAN,178400
-118.38,34.18,901,3.3125,<1H OCEAN,186400
-118.38,34.19,977,1.9866,<1H OCEAN,177400
-118.37,34.18,2949,2.9228,<1H OCEAN,177300
-118.38,34.18,3553,2.5603,<1H OCEAN,174200
-118.36,34.18,1109,2.3056,<1H OCEAN,200000
-118.36,34.17,1939,2.5234,<1H OCEAN,199500
-118.37,34.17,1713,3.2596,<1H OCEAN,191800
-118.41,34.18,2785,3.9038,<1H OCEAN,276100
-118.41,34.17,3277,3.875,<1H OCEAN,366100
-118.41,34.18,1975,4.375,<1H OCEAN,291700
-118.43,34.17,3202,3.4449,<1H OCEAN,292900
-118.43,34.17,2922,5.451,<1H OCEAN,341800
-118.43,34.17,1982,5.9275,<1H OCEAN,336900
-118.43,34.16,2459,4.0347,<1H OCEAN,353600
-118.43,34.16,2050,3.4208,<1H OCEAN,343400
-118.43,34.16,1134,4.569,<1H OCEAN,333900
-118.42,34.15,2795,5.1496,<1H OCEAN,365000
-118.42,34.17,2235,6.1359,<1H OCEAN,359700
-118.42,34.16,4664,3.9028,<1H OCEAN,367900
-118.41,34.16,577,4.1875,<1H OCEAN,275000
-118.42,34.16,2769,3.6641,<1H OCEAN,386100
-118.4,34.17,4443,2.2652,<1H OCEAN,269200
-118.4,34.17,6347,3.3545,<1H OCEAN,221500
-118.39,34.17,2790,3.2052,<1H OCEAN,283600
-118.39,34.17,6429,3.1929,<1H OCEAN,265200
-118.39,34.16,1582,5.1169,<1H OCEAN,414300
-118.39,34.16,1388,5.1584,<1H OCEAN,444700
-118.38,34.17,2016,2.7708,<1H OCEAN,192300
-118.38,34.16,2609,3.3177,<1H OCEAN,309400
-118.38,34.16,2197,3.7312,<1H OCEAN,319400
-118.36,34.17,2295,2.3851,<1H OCEAN,194100
-118.37,34.17,3327,2.3784,<1H OCEAN,185400
-118.37,34.17,600,2.4107,<1H OCEAN,184400
-118.37,34.17,1431,2.2756,<1H OCEAN,221400
-118.37,34.17,854,0.8198,<1H OCEAN,325000
-118.37,34.16,6526,2.7231,<1H OCEAN,250000
-118.37,34.16,2606,3.6128,<1H OCEAN,225000
-118.37,34.16,2450,3.6375,<1H OCEAN,262500
-118.37,34.16,1973,4.4122,<1H OCEAN,282300
-118.36,34.16,2850,2.4835,<1H OCEAN,274300
-118.36,34.16,2455,4.0764,<1H OCEAN,325000
-118.37,34.16,4150,3.5051,<1H OCEAN,232400
-118.37,34.16,2901,3.1106,<1H OCEAN,209400
-118.36,34.16,1755,5.1423,<1H OCEAN,322900
-118.36,34.16,2304,4.3542,<1H OCEAN,417900
-118.35,34.15,2245,4.1544,<1H OCEAN,500001
-118.43,34.2,4090,2.773,<1H OCEAN,140500
-118.43,34.21,2867,4.125,<1H OCEAN,226500
-118.44,34.2,1732,2.9219,<1H OCEAN,241300
-118.44,34.21,5756,3.2448,<1H OCEAN,221200
-118.45,34.21,2331,2.1888,<1H OCEAN,195600
-118.45,34.2,3666,2.9688,<1H OCEAN,202100
-118.46,34.2,2926,3.5255,<1H OCEAN,202700
-118.46,34.21,2081,3.5,<1H OCEAN,186900
-118.47,34.21,2512,2.9735,<1H OCEAN,220000
-118.47,34.2,3939,2.9025,<1H OCEAN,229100
-118.48,34.21,2879,3.3864,<1H OCEAN,197400
-118.48,34.2,2027,2.8974,<1H OCEAN,189900
-118.48,34.22,3430,2.1974,<1H OCEAN,93800
-118.49,34.21,1131,1.3565,<1H OCEAN,225000
-118.49,34.19,2087,3.1667,<1H OCEAN,202000
-118.49,34.2,1109,5.2118,<1H OCEAN,215800
-118.5,34.2,1617,3.915,<1H OCEAN,217700
-118.48,34.2,3831,2.4375,<1H OCEAN,255400
-118.48,34.2,2850,2.6957,<1H OCEAN,191700
-118.48,34.19,5699,2.8646,<1H OCEAN,221100
-118.48,34.19,2058,3.8833,<1H OCEAN,210400
-118.47,34.2,4590,2.7118,<1H OCEAN,281700
-118.47,34.19,3879,3.892,<1H OCEAN,292900
-118.45,34.2,1572,2.5562,<1H OCEAN,190500
-118.45,34.2,2729,2.5842,<1H OCEAN,230800
-118.46,34.2,4855,3.0893,<1H OCEAN,205600
-118.45,34.19,1073,2.4667,<1H OCEAN,192200
-118.46,34.19,5992,2.7237,<1H OCEAN,233500
-118.46,34.19,1491,6.1142,<1H OCEAN,256300
-118.43,34.2,3051,3.1118,<1H OCEAN,238100
-118.44,34.2,2698,2.7375,<1H OCEAN,234900
-118.44,34.2,1717,2.5197,<1H OCEAN,225600
-118.44,34.2,2934,2.936,<1H OCEAN,232500
-118.43,34.19,3440,4.125,<1H OCEAN,245500
-118.44,34.19,1516,5,<1H OCEAN,243600
-118.44,34.19,3487,2.6709,<1H OCEAN,215500
-118.44,34.19,1599,2.4583,<1H OCEAN,199100
-118.43,34.18,2052,2.6364,<1H OCEAN,271100
-118.44,34.18,2077,2.2326,<1H OCEAN,221000
-118.44,34.19,2891,2.891,<1H OCEAN,178100
-118.44,34.18,1546,2.1977,<1H OCEAN,154200
-118.45,34.19,2479,2.2264,<1H OCEAN,181300
-118.45,34.18,2516,2.0192,<1H OCEAN,158300
-118.46,34.18,2582,3.0877,<1H OCEAN,174200
-118.47,34.19,1104,5.0929,<1H OCEAN,225000
-118.45,34.18,1810,3.7171,<1H OCEAN,228800
-118.45,34.18,1843,3.6875,<1H OCEAN,246400
-118.46,34.18,1791,4.5081,<1H OCEAN,251400
-118.46,34.18,1819,3.4583,<1H OCEAN,253200
-118.44,34.18,972,2.2461,<1H OCEAN,215000
-118.44,34.17,4966,3.8081,<1H OCEAN,286700
-118.45,34.18,2077,3.6019,<1H OCEAN,225000
-118.43,34.18,3830,2.6238,<1H OCEAN,210000
-118.44,34.18,2127,4.375,<1H OCEAN,286100
-118.43,34.17,1679,2.6979,<1H OCEAN,266000
-118.43,34.17,2180,4.4464,<1H OCEAN,353100
-118.43,34.17,777,11.2093,<1H OCEAN,500001
-118.44,34.17,2685,3.2763,<1H OCEAN,279400
-118.43,34.16,2622,4.0474,<1H OCEAN,379700
-118.44,34.16,3080,4.1218,<1H OCEAN,328500
-118.44,34.16,1616,4.0391,<1H OCEAN,337500
-118.45,34.16,4982,3.7105,<1H OCEAN,272600
-118.45,34.17,2152,3.2386,<1H OCEAN,277300
-118.45,34.17,3100,4.3333,<1H OCEAN,261300
-118.46,34.17,2814,4.1875,<1H OCEAN,309300
-118.46,34.17,6707,3.1478,<1H OCEAN,273700
-118.45,34.16,2544,4.475,<1H OCEAN,314800
-118.46,34.16,2795,4.4423,<1H OCEAN,280400
-118.46,34.16,2548,4.3839,<1H OCEAN,299100
-118.54,34.21,6064,2.875,<1H OCEAN,227100
-118.54,34.21,2593,3.9886,<1H OCEAN,199200
-118.54,34.22,1664,4.6731,<1H OCEAN,224100
-118.54,34.2,1600,4.1597,<1H OCEAN,201600
-118.54,34.19,2205,4.1319,<1H OCEAN,203700
-118.51,34.22,2794,4.3462,<1H OCEAN,222100
-118.5,34.21,1254,4.9643,<1H OCEAN,236100
-118.5,34.21,1656,5.5675,<1H OCEAN,215900
-118.51,34.22,1952,4.185,<1H OCEAN,209200
-118.51,34.21,2396,4.7,<1H OCEAN,223600
-118.51,34.22,1493,4.8646,<1H OCEAN,213200
-118.52,34.22,1275,5.0282,<1H OCEAN,195400
-118.52,34.22,1620,5.5209,<1H OCEAN,203300
-118.52,34.21,2394,4.3261,<1H OCEAN,206700
-118.52,34.21,1663,5.1265,<1H OCEAN,211000
-118.53,34.22,4101,4.6607,<1H OCEAN,199800
-118.53,34.21,3124,2.9389,<1H OCEAN,213200
-118.55,34.21,2592,5.0623,<1H OCEAN,246400
-118.56,34.22,1843,4.4271,<1H OCEAN,205100
-118.56,34.21,1286,3.5333,<1H OCEAN,196800
-118.56,34.22,1599,4.3194,<1H OCEAN,197000
-118.55,34.21,3910,3.8247,<1H OCEAN,208700
-118.56,34.21,8327,3.7313,<1H OCEAN,189800
-118.52,34.2,2891,4.3571,<1H OCEAN,199800
-118.53,34.2,3270,3.225,<1H OCEAN,205300
-118.5,34.21,1668,4.5125,<1H OCEAN,200300
-118.51,34.2,1614,4.1806,<1H OCEAN,209000
-118.51,34.2,2066,4.0924,<1H OCEAN,188400
-118.52,34.21,1328,4.5648,<1H OCEAN,193700
-118.5,34.2,1558,2.2304,<1H OCEAN,203800
-118.51,34.2,2327,4.2344,<1H OCEAN,262500
-118.51,34.2,2871,3.7049,<1H OCEAN,227500
-118.51,34.19,2537,5.3028,<1H OCEAN,229200
-118.51,34.19,2182,4.2865,<1H OCEAN,221100
-118.5,34.2,4249,4.1304,<1H OCEAN,229100
-118.5,34.19,2720,5.0796,<1H OCEAN,228300
-118.5,34.19,2156,4,<1H OCEAN,224700
-118.52,34.2,4315,2.6437,<1H OCEAN,195000
-118.52,34.2,1795,4.9102,<1H OCEAN,207200
-118.53,34.2,2221,2.8701,<1H OCEAN,191100
-118.55,34.2,2549,3.6905,<1H OCEAN,179800
-118.55,34.19,5862,3.1106,<1H OCEAN,170600
-118.55,34.2,1963,3.5313,<1H OCEAN,211800
-118.52,34.19,881,2.9511,<1H OCEAN,203900
-118.52,34.19,1560,3.8516,<1H OCEAN,206900
-118.52,34.19,1892,4.8295,<1H OCEAN,212100
-118.53,34.19,2618,2.625,<1H OCEAN,192300
-118.52,34.18,2307,4.2143,<1H OCEAN,245400
-118.53,34.18,4175,4.2083,<1H OCEAN,240300
-118.56,34.2,1544,4.175,<1H OCEAN,190900
-118.56,34.2,2273,4.0789,<1H OCEAN,196700
-118.56,34.19,782,5.4548,<1H OCEAN,201400
-118.56,34.19,1237,3.9615,<1H OCEAN,183600
-118.56,34.19,2579,4.433,<1H OCEAN,235100
-118.56,34.18,1366,4.8264,<1H OCEAN,251000
-118.54,34.19,3380,2.5739,<1H OCEAN,239200
-118.54,34.18,1938,3.9632,<1H OCEAN,240300
-118.55,34.19,978,4.675,<1H OCEAN,222500
-118.55,34.19,1856,4.3654,<1H OCEAN,223800
-118.58,34.21,2642,3.0187,<1H OCEAN,217700
-118.59,34.21,2335,2.9974,<1H OCEAN,178800
-118.59,34.2,847,5.2149,<1H OCEAN,201900
-118.58,34.2,1389,5.015,<1H OCEAN,220900
-118.57,34.22,2795,3.7798,<1H OCEAN,258400
-118.57,34.21,4891,5.8798,<1H OCEAN,270500
-118.57,34.22,3262,4.1359,<1H OCEAN,255200
-118.58,34.21,6227,4.0313,<1H OCEAN,299300
-118.58,34.22,2560,5.6345,<1H OCEAN,228200
-118.58,34.21,2209,4.7125,<1H OCEAN,250900
-118.59,34.21,1943,5.0462,<1H OCEAN,227700
-118.59,34.21,2389,4.8333,<1H OCEAN,225400
-118.6,34.21,9512,2.8039,<1H OCEAN,227500
-118.61,34.21,3494,5.6407,<1H OCEAN,251500
-118.62,34.22,1636,5.6356,<1H OCEAN,241300
-118.62,34.21,3234,6.1074,<1H OCEAN,258600
-118.62,34.22,2633,4.0909,<1H OCEAN,232900
-118.61,34.21,1058,3.3534,<1H OCEAN,180500
-118.61,34.2,1718,3.6296,<1H OCEAN,160900
-118.61,34.21,2609,5.4527,<1H OCEAN,227100
-118.62,34.2,3098,5.7613,<1H OCEAN,235800
-118.63,34.21,3952,5.5709,<1H OCEAN,244800
-118.64,34.22,4312,8.4438,<1H OCEAN,390000
-118.65,34.21,5429,9.6465,<1H OCEAN,500001
-118.65,34.2,7480,6.9223,<1H OCEAN,338400
-118.62,34.2,3233,5.0025,<1H OCEAN,234900
-118.63,34.2,7411,6.7785,<1H OCEAN,336100
-118.59,34.21,2737,2.5797,<1H OCEAN,183500
-118.59,34.2,1789,2.754,<1H OCEAN,179800
-118.6,34.2,2869,3.2297,<1H OCEAN,150000
-118.6,34.21,2581,2.6159,<1H OCEAN,182300
-118.56,34.2,1770,5.0483,<1H OCEAN,221000
-118.57,34.21,878,4.1181,<1H OCEAN,190400
-118.57,34.2,7157,3.1818,<1H OCEAN,208000
-118.58,34.2,2979,3.5,<1H OCEAN,223700
-118.56,34.19,2600,4.1111,<1H OCEAN,215600
-118.57,34.2,2559,4.5568,<1H OCEAN,201500
-118.57,34.2,1759,5.223,<1H OCEAN,209200
-118.58,34.2,1558,5.1463,<1H OCEAN,220200
-118.58,34.2,1323,4.233,<1H OCEAN,221300
-118.56,34.19,2185,4.8125,<1H OCEAN,266700
